SEER_Draw	Stage	Sex	Lower	Upper	Index	alive_start	died	lost	css_i	css_c
Gallbladder	I	Male	50	54	145	4	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	146	4	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	147	4	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	148	4	0	2	1	0.5487173402912773
Gallbladder	I	Male	50	54	149	2	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	150	2	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	151	2	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	152	2	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	153	2	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	154	2	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	155	2	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	156	2	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	157	2	0	1	1	0.5487173402912773
Gallbladder	I	Male	50	54	158	1	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	159	1	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	160	1	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	161	1	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	162	1	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	163	1	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	164	1	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	165	1	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	166	1	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	167	1	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	168	1	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	169	1	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	170	1	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	171	1	0	1	1	0.5487173402912773
Gallbladder	I	Male	50	54	172	0	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	173	0	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	174	0	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	175	0	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	176	0	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	177	0	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	178	0	0	0	1	0.5487173402912773
Gallbladder	I	Male	50	54	179	0	0	0	1	0.5487173402912773
Gallbladder	I	Male	55	59	1	153	7	2	0.954248366013072	0.954248366013072
Gallbladder	I	Male	55	59	2	144	5	1	0.9652777777777778	0.9211147421931736
Gallbladder	I	Male	55	59	3	138	0	2	1	0.9211147421931736
Gallbladder	I	Male	55	59	4	136	1	1	0.9926470588235294	0.9143418396770474
Gallbladder	I	Male	55	59	5	134	1	2	0.9925373134328358	0.9075183931122933
Gallbladder	I	Male	55	59	6	131	1	1	0.9923664122137404	0.9005907717908254
Gallbladder	I	Male	55	59	7	129	2	3	0.9844961240310077	0.8866281241661614
Gallbladder	I	Male	55	59	8	124	2	0	0.9838709677419355	0.8723276705505781
Gallbladder	I	Male	55	59	9	122	3	0	0.9754098360655737	0.8508769901272033
Gallbladder	I	Male	55	59	10	119	0	1	1	0.8508769901272033
Gallbladder	I	Male	55	59	11	118	0	1	1	0.8508769901272033
Gallbladder	I	Male	55	59	12	117	1	1	0.9914529914529915	0.8436045372201332
Gallbladder	I	Male	55	59	13	115	0	1	1	0.8436045372201332
Gallbladder	I	Male	55	59	14	114	0	1	1	0.8436045372201332
Gallbladder	I	Male	55	59	15	113	0	0	1	0.8436045372201332
Gallbladder	I	Male	55	59	16	113	1	0	0.9911504424778761	0.8361390103420788
Gallbladder	I	Male	55	59	17	112	0	0	1	0.8361390103420788
Gallbladder	I	Male	55	59	18	112	0	2	1	0.8361390103420788
Gallbladder	I	Male	55	59	19	110	1	0	0.990909090909091	0.8285377466116964
Gallbladder	I	Male	55	59	20	109	1	0	0.9908256880733946	0.8209364828813139
Gallbladder	I	Male	55	59	21	108	0	0	1	0.8209364828813139
Gallbladder	I	Male	55	59	22	108	0	0	1	0.8209364828813139
Gallbladder	I	Male	55	59	23	108	2	0	0.9814814814814815	0.8057339554205488
Gallbladder	I	Male	55	59	24	106	1	0	0.9905660377358491	0.7981326916901663
Gallbladder	I	Male	55	59	25	105	0	0	1	0.7981326916901663
Gallbladder	I	Male	55	59	26	105	3	0	0.9714285714285714	0.7753289004990187
Gallbladder	I	Male	55	59	27	102	3	0	0.9705882352941176	0.7525251093078711
Gallbladder	I	Male	55	59	28	99	2	0	0.9797979797979798	0.737322581847106
Gallbladder	I	Male	55	59	29	97	2	0	0.979381443298969	0.7221200543863409
Gallbladder	I	Male	55	59	30	95	1	0	0.9894736842105263	0.7145187906559584
Gallbladder	I	Male	55	59	31	94	5	0	0.9468085106382979	0.6765124720040456
Gallbladder	I	Male	55	59	32	89	1	0	0.9887640449438202	0.6689112082736631
Gallbladder	I	Male	55	59	33	88	0	1	1	0.6689112082736631
Gallbladder	I	Male	55	59	34	87	1	1	0.9885057471264368	0.661222573695805
Gallbladder	I	Male	55	59	35	85	1	0	0.9882352941176471	0.6534434845935013
Gallbladder	I	Male	55	59	36	84	1	0	0.9880952380952381	0.6456643954911978
Gallbladder	I	Male	55	59	37	83	0	0	1	0.6456643954911978
Gallbladder	I	Male	55	59	38	83	0	0	1	0.6456643954911978
Gallbladder	I	Male	55	59	39	83	2	0	0.9759036144578314	0.6301062172865907
Gallbladder	I	Male	55	59	40	81	1	0	0.9876543209876543	0.622327128184287
Gallbladder	I	Male	55	59	41	80	0	0	1	0.622327128184287
Gallbladder	I	Male	55	59	42	80	0	0	1	0.622327128184287
Gallbladder	I	Male	55	59	43	80	0	0	1	0.622327128184287
Gallbladder	I	Male	55	59	44	80	0	0	1	0.622327128184287
Gallbladder	I	Male	55	59	45	80	1	0	0.9875	0.6145480390819834
Gallbladder	I	Male	55	59	46	79	0	0	1	0.6145480390819834
Gallbladder	I	Male	55	59	47	79	0	1	1	0.6145480390819834
Gallbladder	I	Male	55	59	48	78	0	0	1	0.6145480390819834
Gallbladder	I	Male	55	59	49	78	0	1	1	0.6145480390819834
Gallbladder	I	Male	55	59	50	77	1	0	0.987012987012987	0.6065668957172824
Gallbladder	I	Male	55	59	51	76	1	0	0.9868421052631579	0.5985857523525813
Gallbladder	I	Male	55	59	52	75	0	0	1	0.5985857523525813
Gallbladder	I	Male	55	59	53	75	0	0	1	0.5985857523525813
Gallbladder	I	Male	55	59	54	75	0	1	1	0.5985857523525813
Gallbladder	I	Male	55	59	55	74	0	1	1	0.5985857523525813
Gallbladder	I	Male	55	59	56	73	0	0	1	0.5985857523525813
Gallbladder	I	Male	55	59	57	73	0	3	1	0.5985857523525813
Gallbladder	I	Male	55	59	58	70	0	0	1	0.5985857523525813
Gallbladder	I	Male	55	59	59	70	0	0	1	0.5985857523525813
Gallbladder	I	Male	55	59	60	70	0	0	1	0.5985857523525813
Gallbladder	I	Male	55	59	61	70	0	0	1	0.5985857523525813
Gallbladder	I	Male	55	59	62	70	1	2	0.9857142857142858	0.590034527318973
Gallbladder	I	Male	55	59	63	67	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	64	67	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	65	66	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	66	66	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	67	65	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	68	65	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	69	64	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	70	64	0	2	1	0.590034527318973
Gallbladder	I	Male	55	59	71	62	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	72	61	0	3	1	0.590034527318973
Gallbladder	I	Male	55	59	73	58	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	74	57	0	3	1	0.590034527318973
Gallbladder	I	Male	55	59	75	54	0	2	1	0.590034527318973
Gallbladder	I	Male	55	59	76	52	0	3	1	0.590034527318973
Gallbladder	I	Male	55	59	77	49	0	2	1	0.590034527318973
Gallbladder	I	Male	55	59	78	47	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	79	47	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	80	46	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	81	45	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	82	44	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	83	43	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	84	42	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	85	41	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	86	41	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	87	40	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	88	40	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	89	40	0	2	1	0.590034527318973
Gallbladder	I	Male	55	59	90	38	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	91	38	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	92	37	0	2	1	0.590034527318973
Gallbladder	I	Male	55	59	93	35	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	94	34	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	95	34	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	96	34	0	4	1	0.590034527318973
Gallbladder	I	Male	55	59	97	30	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	98	30	0	2	1	0.590034527318973
Gallbladder	I	Male	55	59	99	28	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	100	28	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	101	27	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	102	26	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	103	25	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	104	24	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	105	23	0	3	1	0.590034527318973
Gallbladder	I	Male	55	59	106	20	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	107	19	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	108	19	0	2	1	0.590034527318973
Gallbladder	I	Male	55	59	109	17	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	110	16	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	111	15	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	112	14	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	113	14	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	114	14	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	115	14	0	2	1	0.590034527318973
Gallbladder	I	Male	55	59	116	12	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	117	11	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	118	11	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	119	11	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	120	11	0	2	1	0.590034527318973
Gallbladder	I	Male	55	59	121	9	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	122	9	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	123	9	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	124	8	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	125	8	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	126	8	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	127	7	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	128	7	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	129	7	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	130	7	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	131	7	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	132	7	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	133	6	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	134	6	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	135	6	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	136	6	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	137	5	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	138	5	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	139	5	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	140	5	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	141	5	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	142	5	0	2	1	0.590034527318973
Gallbladder	I	Male	55	59	143	3	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	144	3	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	145	3	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	146	3	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	147	3	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	148	3	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	149	3	0	2	1	0.590034527318973
Gallbladder	I	Male	55	59	150	1	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	151	1	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	152	1	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	153	1	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	154	1	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	155	1	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	156	1	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	157	1	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	158	1	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	159	1	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	160	1	0	1	1	0.590034527318973
Gallbladder	I	Male	55	59	161	0	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	162	0	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	163	0	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	164	0	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	165	0	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	166	0	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	167	0	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	168	0	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	169	0	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	170	0	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	171	0	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	172	0	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	173	0	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	174	0	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	175	0	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	176	0	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	177	0	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	178	0	0	0	1	0.590034527318973
Gallbladder	I	Male	55	59	179	0	0	0	1	0.590034527318973
Gallbladder	I	Male	60	64	1	229	4	16	0.982532751091703	0.982532751091703
Gallbladder	I	Male	60	64	2	209	10	8	0.9521531100478469	0.9355216146758321
Gallbladder	I	Male	60	64	3	191	4	5	0.9790575916230366	0.9159295389758146
Gallbladder	I	Male	60	64	4	182	3	4	0.9835164835164835	0.900831799322367
Gallbladder	I	Male	60	64	5	175	2	1	0.9885714285714285	0.8905365787586829
Gallbladder	I	Male	60	64	6	172	3	1	0.9825581395348837	0.8750039640128918
Gallbladder	I	Male	60	64	7	168	1	0	0.9940476190476191	0.8697956070842436
Gallbladder	I	Male	60	64	8	167	4	0	0.9760479041916168	0.848962179369651
Gallbladder	I	Male	60	64	9	163	2	0	0.9877300613496932	0.8385454655123546
Gallbladder	I	Male	60	64	10	161	1	1	0.9937888198757764	0.8333371085837065
Gallbladder	I	Male	60	64	11	159	2	1	0.9874213836477987	0.8228548808027794
Gallbladder	I	Male	60	64	12	156	1	1	0.9935897435897436	0.8175801700284026
Gallbladder	I	Male	60	64	13	154	2	0	0.987012987012987	0.8069622457423195
Gallbladder	I	Male	60	64	14	152	0	0	1	0.8069622457423195
Gallbladder	I	Male	60	64	15	152	0	1	1	0.8069622457423195
Gallbladder	I	Male	60	64	16	151	3	0	0.9801324503311258	0.7909298832441277
Gallbladder	I	Male	60	64	17	148	3	0	0.9797297297297297	0.7748975207459359
Gallbladder	I	Male	60	64	18	145	8	0	0.9448275862068966	0.7321445540840912
Gallbladder	I	Male	60	64	19	137	9	0	0.9343065693430657	0.6840474665895158
Gallbladder	I	Male	60	64	20	128	7	1	0.9453125	0.6466386207604017
Gallbladder	I	Male	60	64	21	120	3	0	0.975	0.6304726552413916
Gallbladder	I	Male	60	64	22	117	2	0	0.9829059829059829	0.6196953448953849
Gallbladder	I	Male	60	64	23	115	3	0	0.9739130434782609	0.6035293793763749
Gallbladder	I	Male	60	64	24	112	0	1	1	0.6035293793763749
Gallbladder	I	Male	60	64	25	111	4	0	0.963963963963964	0.5817805729123614
Gallbladder	I	Male	60	64	26	107	0	0	1	0.5817805729123614
Gallbladder	I	Male	60	64	27	107	0	1	1	0.5817805729123614
Gallbladder	I	Male	60	64	28	106	2	0	0.9811320754716981	0.5708035809706187
Gallbladder	I	Male	60	64	29	104	1	0	0.9903846153846154	0.5653150849997474
Gallbladder	I	Male	60	64	30	103	2	0	0.9805825242718447	0.5543380930580047
Gallbladder	I	Male	60	64	31	101	0	0	1	0.5543380930580047
Gallbladder	I	Male	60	64	32	101	2	0	0.9801980198019802	0.543361101116262
Gallbladder	I	Male	60	64	33	99	0	0	1	0.543361101116262
Gallbladder	I	Male	60	64	34	99	1	1	0.98989898989899	0.5378726051453907
Gallbladder	I	Male	60	64	35	97	1	1	0.9896907216494846	0.53232752674183
Gallbladder	I	Male	60	64	36	95	0	0	1	0.53232752674183
Gallbladder	I	Male	60	64	37	95	0	1	1	0.53232752674183
Gallbladder	I	Male	60	64	38	94	0	0	1	0.53232752674183
Gallbladder	I	Male	60	64	39	94	0	1	1	0.53232752674183
Gallbladder	I	Male	60	64	40	93	1	2	0.989247311827957	0.5266035748413802
Gallbladder	I	Male	60	64	41	90	0	0	1	0.5266035748413802
Gallbladder	I	Male	60	64	42	90	1	0	0.9888888888888889	0.5207524240098094
Gallbladder	I	Male	60	64	43	89	0	0	1	0.5207524240098094
Gallbladder	I	Male	60	64	44	89	0	0	1	0.5207524240098094
Gallbladder	I	Male	60	64	45	89	1	0	0.9887640449438202	0.5149012731782385
Gallbladder	I	Male	60	64	46	88	1	0	0.9886363636363636	0.5090501223466676
Gallbladder	I	Male	60	64	47	87	0	0	1	0.5090501223466676
Gallbladder	I	Male	60	64	48	87	0	0	1	0.5090501223466676
Gallbladder	I	Male	60	64	49	87	0	2	1	0.5090501223466676
Gallbladder	I	Male	60	64	50	85	1	0	0.9882352941176471	0.5030612973778833
Gallbladder	I	Male	60	64	51	84	0	0	1	0.5030612973778833
Gallbladder	I	Male	60	64	52	84	1	1	0.9880952380952381	0.49707247240909896
Gallbladder	I	Male	60	64	53	82	0	0	1	0.49707247240909896
Gallbladder	I	Male	60	64	54	82	0	1	1	0.49707247240909896
Gallbladder	I	Male	60	64	55	81	0	0	1	0.49707247240909896
Gallbladder	I	Male	60	64	56	81	1	0	0.9876543209876543	0.49093577521886317
Gallbladder	I	Male	60	64	57	80	0	1	1	0.49093577521886317
Gallbladder	I	Male	60	64	58	79	1	0	0.9873417721518988	0.4847213983173586
Gallbladder	I	Male	60	64	59	78	0	0	1	0.4847213983173586
Gallbladder	I	Male	60	64	60	78	1	0	0.9871794871794872	0.478507021415854
Gallbladder	I	Male	60	64	61	77	0	0	1	0.478507021415854
Gallbladder	I	Male	60	64	62	77	1	0	0.987012987012987	0.47229264451434944
Gallbladder	I	Male	60	64	63	76	1	0	0.9868421052631579	0.4660782676128448
Gallbladder	I	Male	60	64	64	75	0	1	1	0.4660782676128448
Gallbladder	I	Male	60	64	65	74	1	0	0.9864864864864865	0.45977991264510365
Gallbladder	I	Male	60	64	66	73	0	3	1	0.45977991264510365
Gallbladder	I	Male	60	64	67	70	0	3	1	0.45977991264510365
Gallbladder	I	Male	60	64	68	67	0	0	1	0.45977991264510365
Gallbladder	I	Male	60	64	69	67	0	4	1	0.45977991264510365
Gallbladder	I	Male	60	64	70	63	1	2	0.9841269841269842	0.4524818187935941
Gallbladder	I	Male	60	64	71	60	0	1	1	0.4524818187935941
Gallbladder	I	Male	60	64	72	59	0	3	1	0.4524818187935941
Gallbladder	I	Male	60	64	73	56	0	1	1	0.4524818187935941
Gallbladder	I	Male	60	64	74	55	0	0	1	0.4524818187935941
Gallbladder	I	Male	60	64	75	55	0	3	1	0.4524818187935941
Gallbladder	I	Male	60	64	76	52	0	0	1	0.4524818187935941
Gallbladder	I	Male	60	64	77	52	0	2	1	0.4524818187935941
Gallbladder	I	Male	60	64	78	50	0	0	1	0.4524818187935941
Gallbladder	I	Male	60	64	79	50	0	0	1	0.4524818187935941
Gallbladder	I	Male	60	64	80	50	0	1	1	0.4524818187935941
Gallbladder	I	Male	60	64	81	49	1	0	0.9795918367346939	0.44324749596107177
Gallbladder	I	Male	60	64	82	48	0	0	1	0.44324749596107177
Gallbladder	I	Male	60	64	83	48	0	0	1	0.44324749596107177
Gallbladder	I	Male	60	64	84	48	0	1	1	0.44324749596107177
Gallbladder	I	Male	60	64	85	47	0	0	1	0.44324749596107177
Gallbladder	I	Male	60	64	86	47	0	0	1	0.44324749596107177
Gallbladder	I	Male	60	64	87	47	0	0	1	0.44324749596107177
Gallbladder	I	Male	60	64	88	47	0	0	1	0.44324749596107177
Gallbladder	I	Male	60	64	89	47	1	2	0.9787234042553191	0.43381669817466595
Gallbladder	I	Male	60	64	90	44	0	0	1	0.43381669817466595
Gallbladder	I	Male	60	64	91	44	0	1	1	0.43381669817466595
Gallbladder	I	Male	60	64	92	43	0	3	1	0.43381669817466595
Gallbladder	I	Male	60	64	93	40	0	4	1	0.43381669817466595
Gallbladder	I	Male	60	64	94	36	0	3	1	0.43381669817466595
Gallbladder	I	Male	60	64	95	33	0	1	1	0.43381669817466595
Gallbladder	I	Male	60	64	96	32	0	1	1	0.43381669817466595
Gallbladder	I	Male	60	64	97	31	0	1	1	0.43381669817466595
Gallbladder	I	Male	60	64	98	30	0	1	1	0.43381669817466595
Gallbladder	I	Male	60	64	99	29	0	2	1	0.43381669817466595
Gallbladder	I	Male	60	64	100	27	2	1	0.9259259259259259	0.40168212793950553
Gallbladder	I	Male	60	64	101	24	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	102	24	0	1	1	0.40168212793950553
Gallbladder	I	Male	60	64	103	23	0	2	1	0.40168212793950553
Gallbladder	I	Male	60	64	104	21	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	105	21	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	106	21	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	107	21	0	1	1	0.40168212793950553
Gallbladder	I	Male	60	64	108	20	0	1	1	0.40168212793950553
Gallbladder	I	Male	60	64	109	19	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	110	19	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	111	19	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	112	19	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	113	19	0	1	1	0.40168212793950553
Gallbladder	I	Male	60	64	114	18	0	1	1	0.40168212793950553
Gallbladder	I	Male	60	64	115	17	0	1	1	0.40168212793950553
Gallbladder	I	Male	60	64	116	16	0	2	1	0.40168212793950553
Gallbladder	I	Male	60	64	117	14	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	118	14	0	2	1	0.40168212793950553
Gallbladder	I	Male	60	64	119	12	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	120	12	0	1	1	0.40168212793950553
Gallbladder	I	Male	60	64	121	11	0	1	1	0.40168212793950553
Gallbladder	I	Male	60	64	122	10	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	123	10	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	124	10	0	1	1	0.40168212793950553
Gallbladder	I	Male	60	64	125	9	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	126	9	0	1	1	0.40168212793950553
Gallbladder	I	Male	60	64	127	8	0	1	1	0.40168212793950553
Gallbladder	I	Male	60	64	128	7	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	129	7	0	1	1	0.40168212793950553
Gallbladder	I	Male	60	64	130	6	0	2	1	0.40168212793950553
Gallbladder	I	Male	60	64	131	4	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	132	4	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	133	4	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	134	4	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	135	4	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	136	4	0	1	1	0.40168212793950553
Gallbladder	I	Male	60	64	137	3	0	1	1	0.40168212793950553
Gallbladder	I	Male	60	64	138	2	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	139	2	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	140	2	0	1	1	0.40168212793950553
Gallbladder	I	Male	60	64	141	1	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	142	1	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	143	1	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	144	1	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	145	1	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	146	1	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	147	1	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	148	1	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	149	1	0	1	1	0.40168212793950553
Gallbladder	I	Male	60	64	150	0	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	151	0	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	152	0	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	153	0	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	154	0	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	155	0	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	156	0	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	157	0	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	158	0	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	159	0	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	160	0	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	161	0	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	162	0	0	0	1	0.40168212793950553
Gallbladder	I	Male	60	64	163	0	0	0	1	0.40168212793950553
